# dist_mm,OpenEdge GPU (4 x A100):chord,OpenEdge GPU (4 x A100):axis,OpenEdge GPU (4 x A100):dens,OpenEdge CPU (128 MPI ranks):chord,OpenEdge CPU (128 MPI ranks):axis,OpenEdge CPU (128 MPI ranks):dens
# OpenEdge GPU (4 x A100):step=10000,OpenEdge CPU (128 MPI ranks):step=10000
4.884552502861023271e+01,6.786230616209769362e-02,3.224627297470093745e-02,1.975570179567615742e-02,6.844121008645762116e-02,3.250138117580191749e-02,1.986201421614196619e-02
4.915907502861023204e+01,6.693609007881284878e-02,3.174969812268962910e-02,1.945149835273914107e-02,6.739165004537385484e-02,3.160021871463098569e-02,1.931131061169222979e-02
4.947260002861022343e+01,6.616498455224927022e-02,3.133621258675915733e-02,1.919817165954052982e-02,6.665850337795818648e-02,3.126595236403988121e-02,1.910700562933352956e-02
4.978612502861023614e+01,6.506050275877799105e-02,3.088391752817157623e-02,1.892106300799701116e-02,6.598568638354947169e-02,3.093496736634369221e-02,1.890475302310606551e-02
5.009967502861022837e+01,6.424374587580285179e-02,3.067383257961685261e-02,1.879235889367033424e-02,6.486260889994617529e-02,3.069641372926855752e-02,1.875899200020938670e-02
5.041322502861022770e+01,6.340069999119715694e-02,3.000670624122260544e-02,1.838361985784061486e-02,6.383396404228436349e-02,2.986694750102960802e-02,1.825202632379711518e-02
5.072677502861023413e+01,6.287981539514898854e-02,2.957150143901306552e-02,1.811696992406353762e-02,6.359066571185445493e-02,2.983091287671946201e-02,1.823006708672876910e-02
5.104032502861022635e+01,6.227167966059079379e-02,2.961611901648321041e-02,1.814433740755305377e-02,6.238793462595153272e-02,2.934429263995508644e-02,1.793263685723116979e-02
5.135387502861022568e+01,6.125336280283517204e-02,2.886892733267109809e-02,1.768656423654188167e-02,6.200721701111458484e-02,2.910580830436475600e-02,1.778691194351691290e-02
5.166740002861022418e+01,6.089492498049286356e-02,2.839774172934283678e-02,1.739791177713647524e-02,6.082528735862079844e-02,2.857659441720288712e-02,1.746349919418233379e-02
5.198092502861022979e+01,6.003656928661221109e-02,2.835834706738794495e-02,1.737378521761609451e-02,6.038713056718355426e-02,2.811092810628147351e-02,1.717894043744902857e-02
5.229447502861022201e+01,5.929362599508259529e-02,2.766161504570852775e-02,1.694688603303014240e-02,5.926910981524546873e-02,2.783386435746789539e-02,1.700961131802688694e-02
5.260802502861022845e+01,5.894445855961785025e-02,2.758630262696036908e-02,1.690078300958967536e-02,5.893627532543963682e-02,2.764346560045948670e-02,1.689326301128260197e-02
5.292157502861022778e+01,5.787261720932135312e-02,2.693640829555602953e-02,1.650262044770582290e-02,5.803914665304117648e-02,2.691815522348939282e-02,1.645002419015560019e-02
5.323510002861022627e+01,5.757392440247936782e-02,2.687964504941138880e-02,1.646782894765720998e-02,5.719715585946565095e-02,2.677151619762436346e-02,1.636040571478301550e-02
5.354862502861022477e+01,5.676871736689383802e-02,2.640822878161737386e-02,1.617902489964121934e-02,5.707871151931319387e-02,2.640056566332673466e-02,1.613372101699020456e-02
5.386217502861023121e+01,5.630428311750886039e-02,2.602115989239421612e-02,1.594189176790385479e-02,5.572089493768132146e-02,2.578998851039514609e-02,1.576059059393042361e-02
5.417572502861022343e+01,5.539842425077391719e-02,2.579492909271683190e-02,1.580329637690032138e-02,5.546977374032321245e-02,2.569026737538069455e-02,1.569963483736671120e-02
5.448927502861022987e+01,5.471934809343002859e-02,2.526096690465340008e-02,1.547615487463730767e-02,5.475713432513196893e-02,2.521674749864331877e-02,1.541028573070149336e-02
5.480282502861022920e+01,5.451841815876880964e-02,2.521447423699504226e-02,1.544767952705494371e-02,5.423246570854406423e-02,2.513574811015268501e-02,1.536075648147849394e-02
5.511637502861022853e+01,5.323169792403643213e-02,2.465298523421324481e-02,1.510369937489318415e-02,5.353765416395545734e-02,2.455442632965052288e-02,1.500554028753714290e-02
5.542990002861022703e+01,5.304104667273890072e-02,2.447997277909765707e-02,1.499766319811157191e-02,5.301512242967929001e-02,2.440914993358754212e-02,1.491673286690831449e-02
5.574342502861023263e+01,5.247986740591151916e-02,2.396419565718824543e-02,1.468171606080777292e-02,5.239325854005728172e-02,2.414416530273642836e-02,1.475480243602267892e-02
5.605697502861022485e+01,5.197850239575489001e-02,2.380633721358947977e-02,1.458498285825383586e-02,5.164240201832794031e-02,2.370305455926005958e-02,1.448522971966421241e-02
5.637052502861022418e+01,5.144997447475612579e-02,2.356827401707441150e-02,1.443912412500449050e-02,5.123556149970783652e-02,2.326150477538337091e-02,1.421541354958440716e-02
5.668407502861023062e+01,5.067879120314330854e-02,2.315531640435094726e-02,1.418612959981976201e-02,5.034273216235040510e-02,2.340415069042529536e-02,1.430256722787158312e-02
5.699760002861022912e+01,5.024385855688610902e-02,2.310701013391782549e-02,1.415655511526033548e-02,4.974519820991767094e-02,2.301501793698674386e-02,1.406475372979889248e-02
5.731112502861022051e+01,4.967328439706741872e-02,2.270920925986062711e-02,1.391282148286400802e-02,4.901427239202693631e-02,2.238828331244013467e-02,1.368175635934013382e-02
5.762467502861023405e+01,4.916038937672876502e-02,2.242054652628523367e-02,1.373599091207044348e-02,4.904403259215688038e-02,2.228312648187076583e-02,1.361748183766469181e-02
5.793820002861022544e+01,4.863943534772024319e-02,2.245607970437282427e-02,1.375773467313622447e-02,4.790927262374815310e-02,2.204906415612978288e-02,1.347448039435016412e-02
